credit_score,annual_income,debt_to_income,employment_length,loan_amount,interest_rate,home_ownership,loan_purpose,loan_status
672.937436,25783.461772,0.401185,11.220562,11972.33333,16.897725,MORTGAGE,major_purchase,0
850.0,154330.463977,0.736206,6.44512,13077.79052,5.0,OTHER,credit_card,0
615.706035,22736.495811,0.218447,3.129066,21232.464002,14.818598,MORTGAGE,credit_card,0
811.129344,54923.022487,0.469927,0.45241,33056.732126,11.875517,OTHER,credit_card,1
814.216065,89721.560718,0.434916,0.293169,35203.740725,14.233939,MORTGAGE,credit_card,1
635.712941,23087.494798,0.299464,2.344626,11375.423675,9.073291,RENT,car,1
725.518646,54766.078997,0.239706,3.116443,11017.481293,5.0,MORTGAGE,home_improvement,1
810.27173,86055.638255,0.664583,4.696781,11595.274398,13.045711,MORTGAGE,debt_consolidation,0
649.669781,49389.819214,0.100001,0.032553,20374.755098,7.70658,MORTGAGE,credit_card,1
663.713571,274043.4182,0.526087,22.889181,19013.244173,6.140976,RENT,home_improvement,1
633.465527,18012.845922,0.21647,2.262303,11326.237054,6.385595,MORTGAGE,home_improvement,1
598.819462,92525.273937,0.183909,9.422489,26601.492064,13.103198,RENT,credit_card,1
628.057796,44192.879489,0.083575,3.828231,100000.0,11.488084,OWN,debt_consolidation,1
582.084779,77897.730108,0.212765,0.698837,15470.63789,13.738631,RENT,debt_consolidation,0
682.726677,63881.44937,0.091737,7.986696,16261.273892,13.341763,MORTGAGE,debt_consolidation,1
618.402142,31574.536941,0.469934,6.186391,32590.07585,9.526733,RENT,credit_card,1
698.702873,56240.804743,0.259343,3.747911,14895.710965,10.753342,RENT,debt_consolidation,1
555.528348,16078.835632,0.379237,3.613427,35181.481775,9.209969,OWN,other,1
706.470419,70399.997057,0.219298,0.457724,13319.975507,10.263853,RENT,debt_consolidation,1
746.682317,58623.743905,0.358659,5.333373,79418.2703,7.614608,RENT,medical,1
520.501149,71911.832656,0.14634,12.109386,28038.742144,12.366695,RENT,debt_consolidation,1
709.924526,92491.404518,0.187143,0.489414,14270.987877,14.762923,MORTGAGE,debt_consolidation,0
778.213519,61118.623611,0.127244,1.529308,14587.434849,8.141854,MORTGAGE,credit_card,1
583.228719,53575.848181,0.387303,11.629677,15372.572178,15.484444,RENT,debt_consolidation,1
813.805791,28893.126198,0.168204,1.672778,57579.666164,11.397325,MORTGAGE,medical,1
713.521521,31973.654372,0.382201,5.305769,9062.264337,11.843776,RENT,debt_consolidation,1
623.599052,99911.569836,0.020898,3.826635,13800.234044,5.051997,OWN,credit_card,1
675.538474,116052.881757,0.55576,4.535758,14866.083322,5.0,MORTGAGE,medical,1
724.666153,42494.661626,0.223941,2.687464,21785.903763,11.504407,OTHER,credit_card,1
686.080431,50392.702321,0.372544,1.783314,18219.053392,13.764062,OWN,debt_consolidation,1
723.100479,28487.804859,0.020984,0.248754,7755.367925,8.650168,RENT,debt_consolidation,1
606.346113,99077.148871,0.050593,6.818379,16649.311138,16.845329,RENT,credit_card,1
693.548866,73075.62145,0.794536,6.853945,20543.801038,13.572276,MORTGAGE,debt_consolidation,0
566.90284,157114.554047,0.178173,5.554321,14190.549806,7.820806,RENT,credit_card,0
671.101915,28940.756892,0.531013,5.158982,35622.859884,11.10797,RENT,major_purchase,1
607.687389,39073.323926,0.137304,1.396699,41922.833097,19.669252,RENT,major_purchase,1
621.157605,56323.523641,0.275341,0.112992,20850.418734,6.651026,MORTGAGE,debt_consolidation,0
778.887454,72250.44193,0.254665,8.269964,25883.969318,12.848945,MORTGAGE,debt_consolidation,1
767.30481,43070.751123,0.142707,3.377897,4852.55574,9.870394,RENT,debt_consolidation,1
728.73105,29034.014799,0.239369,1.832459,16403.14001,13.474137,RENT,credit_card,1
592.614979,83186.846333,0.099047,0.537547,44505.817246,15.435458,MORTGAGE,credit_card,1
654.687324,75559.916575,0.596104,0.323875,16376.364606,9.64817,RENT,major_purchase,0
777.047816,28289.204365,0.273845,2.145205,13146.578669,14.916193,OTHER,home_improvement,1
691.337353,110554.697853,0.239438,8.167041,100000.0,18.774212,RENT,debt_consolidation,1
850.0,98925.19382,0.095922,12.549507,78696.505698,11.231962,MORTGAGE,home_improvement,1
711.465427,53134.29727,0.312084,11.353076,30555.575094,13.74711,RENT,debt_consolidation,1
695.363929,51418.778101,0.091315,12.628695,48885.564532,8.933457,RENT,debt_consolidation,1
655.270683,68352.585081,0.098179,11.914929,4637.103513,11.067408,MORTGAGE,debt_consolidation,1
690.683272,29230.797982,0.140693,3.745676,12691.83296,10.381637,MORTGAGE,debt_consolidation,1
667.802413,49912.107496,0.036471,1.238562,15851.659732,13.789276,OWN,home_improvement,1
736.648694,15000.0,0.090367,7.998591,18672.626947,15.216366,MORTGAGE,credit_card,1
756.536185,82940.054201,0.275121,1.202167,15631.434304,10.616208,RENT,debt_consolidation,0
617.120843,19208.42121,0.293322,1.554462,3695.908204,16.36768,RENT,vacation,0
573.501364,120819.369728,0.097939,1.328001,28860.155867,16.355166,RENT,credit_card,0
533.10357,40212.289773,0.354029,3.617851,32226.935556,13.963988,RENT,debt_consolidation,1
720.639306,43174.262052,0.392733,1.941768,67597.694344,9.193907,MORTGAGE,debt_consolidation,1
591.730672,33636.250771,0.421107,0.837102,12685.102021,8.858599,OTHER,credit_card,1
507.768753,41240.525298,0.467209,3.018118,11978.705246,8.156665,MORTGAGE,car,0
711.086288,114819.752376,0.209199,10.353687,3374.528399,14.322081,MORTGAGE,credit_card,1
850.0,15000.0,0.167095,4.226283,17934.889241,6.758811,MORTGAGE,medical,1
679.514327,105469.725819,0.241351,10.532444,41389.323776,13.368932,OWN,credit_card,1
747.079262,60042.870156,0.297079,1.089985,14353.692375,7.216117,RENT,credit_card,1
686.546349,23760.67094,0.413202,0.913451,98756.388366,13.882411,MORTGAGE,credit_card,1
672.088828,25714.557859,0.058456,4.285125,18405.109862,11.060269,OWN,home_improvement,1
753.526119,134032.262694,0.316994,3.111849,24413.574755,15.667735,RENT,credit_card,1
656.778036,27797.347238,0.216348,5.396588,8483.07129,14.995091,RENT,major_purchase,1
701.391385,24538.281656,0.240932,7.914632,26931.563489,16.022729,OTHER,debt_consolidation,1
705.735824,96992.479681,0.231303,6.957686,5510.860958,16.112866,MORTGAGE,credit_card,1
626.552764,60061.945029,0.145692,14.259127,35795.897416,11.502708,RENT,credit_card,1
759.363388,27924.079332,0.288156,2.539619,36574.250128,6.944224,MORTGAGE,home_improvement,0
666.003219,55824.883244,0.316167,1.155795,57039.768529,7.316169,RENT,debt_consolidation,1
619.540387,26490.683651,0.30582,4.002689,10786.190061,5.0,MORTGAGE,credit_card,1
722.920787,94891.82514,0.179077,0.586846,24646.581364,7.20717,RENT,credit_card,1
608.122561,92672.085501,0.206114,1.704367,32685.001815,11.240883,RENT,home_improvement,0
682.254493,67454.172428,0.042377,1.165263,30019.340817,9.04121,MORTGAGE,other,1
679.27048,60900.49835,0.137373,2.525574,12019.558866,10.369525,MORTGAGE,other,1
766.871645,141027.87924,0.073293,0.589508,4128.265729,12.724504,OWN,debt_consolidation,1
717.975859,49011.576115,0.40951,0.161799,28081.666588,9.935772,RENT,vacation,1
677.997843,24121.902514,0.163715,5.347122,19796.297914,7.073599,MORTGAGE,major_purchase,1
745.421304,64195.240261,0.286724,4.711236,14814.038907,10.813682,RENT,debt_consolidation,1
791.216604,171378.224084,0.250482,6.161157,37600.091188,7.855283,RENT,debt_consolidation,1
724.624825,26665.991451,0.226345,5.399734,21344.648325,10.052247,OWN,debt_consolidation,1
680.82821,39463.139579,0.097877,0.606855,8747.851996,15.699719,MORTGAGE,credit_card,1
575.053101,62935.622816,0.193273,1.720055,5698.643241,10.053231,RENT,major_purchase,1
594.790907,47460.691051,0.477434,0.69359,9993.855313,17.198351,RENT,other,1
655.582024,27190.362014,0.402204,9.256669,100000.0,16.010726,MORTGAGE,major_purchase,0
631.239024,96097.128458,0.526644,6.869925,36531.995395,8.972431,MORTGAGE,debt_consolidation,1
665.042296,197210.000672,0.561857,1.125271,25135.303212,7.111067,OTHER,credit_card,1
684.531994,55142.657307,0.238838,2.087506,19396.295069,10.81606,MORTGAGE,debt_consolidation,1
722.37542,28497.140451,0.388803,16.998242,18524.045837,15.036647,OWN,debt_consolidation,1
674.360098,19353.405639,0.196787,4.508974,49863.132866,9.284332,MORTGAGE,home_improvement,1
718.920132,57227.257222,0.268288,8.076163,15624.304798,14.178316,OWN,debt_consolidation,1
685.157953,95065.975262,0.281756,1.536643,32986.190642,15.22954,RENT,home_improvement,1
521.962675,65192.561103,0.389671,1.178947,17259.196914,8.29091,OWN,home_improvement,1
604.853168,48950.149175,0.464239,7.660462,85657.292426,8.633821,RENT,other,0
668.472996,34421.512419,0.246243,5.789781,37034.380219,13.494317,OWN,debt_consolidation,0
583.224421,25455.874497,0.283901,5.712475,52674.659278,11.531466,RENT,other,1
727.994298,80890.429509,0.232284,4.021898,14631.224051,8.598785,MORTGAGE,vacation,1
802.460067,84817.992318,0.27897,4.145732,46198.161356,9.767368,MORTGAGE,major_purchase,1
777.500948,19390.957497,0.262666,6.653305,17697.803277,10.753182,OTHER,other,1
662.92457,127249.294082,0.35492,1.573571,23790.089771,5.52301,MORTGAGE,home_improvement,0
799.258091,69178.315491,0.135804,2.175256,69184.585883,13.679751,RENT,credit_card,1
691.893397,113522.551419,0.162614,10.264457,10615.36183,9.324577,MORTGAGE,other,1
653.033122,21910.545967,0.436237,1.847102,25394.132234,5.0,RENT,other,1
630.927787,21601.229357,0.328858,3.951701,29929.61331,10.916452,RENT,home_improvement,1
655.802425,44829.353421,0.193633,6.06405,31697.816157,8.404501,RENT,other,1
648.945855,66281.80182,0.584036,35.0,16065.844773,16.910878,RENT,credit_card,0
693.633298,144035.704214,0.035346,2.857227,94881.580366,8.950942,MORTGAGE,debt_consolidation,1
692.845918,74880.392158,0.256816,2.793893,8897.696307,7.158248,OWN,credit_card,1
680.243682,42378.279496,0.242844,9.244456,61158.233235,12.777764,OWN,debt_consolidation,1
714.955054,26480.886177,0.450602,8.186696,51562.292762,8.688434,RENT,credit_card,1
775.251702,102539.189762,0.201203,6.56663,83334.853726,8.271903,RENT,debt_consolidation,1
755.964331,27478.98321,0.242037,3.110925,7246.262016,12.783255,RENT,credit_card,1
561.208163,130233.091163,0.277707,1.957361,11989.876629,7.358364,RENT,other,1
475.686309,41331.045775,0.114592,4.691793,62589.958784,5.899542,RENT,credit_card,1
754.745593,127306.041677,0.295808,10.44638,5919.886715,17.040993,RENT,debt_consolidation,1
570.649704,73670.577159,0.271412,10.761242,7154.370941,13.028246,MORTGAGE,credit_card,1
662.018768,45152.580283,0.481691,0.57424,15649.348243,10.075268,MORTGAGE,debt_consolidation,0
586.390958,35895.319032,0.685045,2.796144,25194.869261,10.98783,MORTGAGE,credit_card,0
535.841565,39952.849431,0.477041,3.124845,67141.495964,12.770525,RENT,credit_card,0
723.317018,63385.475139,0.2262,18.996903,19347.41039,14.406681,MORTGAGE,medical,1
740.732413,51343.514,0.108159,5.665988,14389.191254,8.354086,MORTGAGE,debt_consolidation,1
633.879168,34327.88083,0.162656,2.614883,27391.087244,12.281513,RENT,home_improvement,0
472.716617,44383.415497,0.176449,0.132017,30598.844883,9.226535,RENT,major_purchase,1
636.300444,51387.293763,0.104903,4.166475,29997.456554,10.338566,RENT,car,1
711.34432,15000.0,0.45298,0.50505,19446.252451,11.562425,RENT,debt_consolidation,1
561.687074,64530.991056,0.395167,8.992409,5605.142283,10.976625,MORTGAGE,credit_card,0
694.668794,27232.52378,0.250296,6.9821,11587.344702,13.574484,RENT,debt_consolidation,1
678.775212,24538.548252,0.236362,3.085647,59527.267251,12.704803,MORTGAGE,credit_card,1
726.34332,17811.389509,0.360978,2.803676,25108.162127,5.721408,RENT,debt_consolidation,1
689.566429,16708.36049,0.300342,11.381613,17575.031634,6.247619,MORTGAGE,major_purchase,1
602.154485,21736.137959,0.213993,1.701607,48180.901345,9.705992,RENT,debt_consolidation,0
775.72572,32035.099032,0.218868,1.431881,9985.789959,17.400188,MORTGAGE,credit_card,1
667.317634,158253.820598,0.442615,14.000616,18812.114064,8.019429,RENT,credit_card,0
677.815637,35755.958103,0.153501,8.283849,24256.281254,10.271221,RENT,car,1
605.338563,54537.84066,0.443365,8.5914,16171.985719,9.122789,OWN,home_improvement,1
644.53742,62335.653718,0.325335,1.085769,23636.182555,9.060845,MORTGAGE,debt_consolidation,1
609.215783,53031.381004,0.565656,0.773314,19314.555237,11.623839,RENT,debt_consolidation,1
666.164315,46795.106925,0.22024,0.131872,8270.57957,15.90272,MORTGAGE,debt_consolidation,1
816.936678,23928.458023,0.104457,1.352758,25010.087371,12.595889,MORTGAGE,other,1
570.247909,117073.418903,0.314981,7.440318,8691.960057,8.187642,MORTGAGE,home_improvement,1
550.915088,144975.202014,0.135573,1.372437,24733.913265,20.636303,RENT,home_improvement,1
797.693626,17861.53476,0.130556,6.530088,57635.563435,11.275006,OWN,debt_consolidation,1
663.254106,26518.101267,0.544754,1.451148,18093.060789,8.979727,RENT,other,1
626.474181,41444.638127,0.458297,2.515052,9700.782283,15.942337,RENT,home_improvement,1
763.192375,27481.747144,0.251373,20.420671,20153.001836,9.358253,RENT,car,1
631.550757,66408.43311,0.289665,1.403941,12303.268335,16.820198,MORTGAGE,credit_card,1
826.080777,31667.198565,0.27921,2.360995,33394.827505,7.95275,OWN,debt_consolidation,1
734.23407,179698.125364,0.362797,1.791146,19858.906521,16.005106,OWN,credit_card,1
640.967087,100140.467727,0.215616,0.580563,72899.297114,11.703667,MORTGAGE,debt_consolidation,1
850.0,55689.361896,0.013998,3.365685,49716.528241,15.518683,OTHER,other,1
631.542806,90779.771415,0.082924,2.379631,19788.250805,17.65618,MORTGAGE,home_improvement,1
739.36763,95181.44103,0.174813,5.935367,36349.159039,7.035874,MORTGAGE,debt_consolidation,1
703.943406,34948.523726,0.214387,8.507617,16726.24821,15.465201,OTHER,debt_consolidation,1
784.139303,30039.535807,0.382967,3.929051,22556.303035,6.068836,RENT,debt_consolidation,1
804.920896,51373.915279,0.482519,0.163631,17102.775898,7.334855,MORTGAGE,medical,1
682.560332,82205.844106,0.172125,4.823761,37666.228337,8.188067,MORTGAGE,debt_consolidation,1
619.72657,53286.390466,0.268915,0.28492,60059.546678,12.762728,OWN,debt_consolidation,1
716.797771,19030.573771,0.379337,4.790205,38524.656545,11.115556,OWN,debt_consolidation,1
625.78277,30281.896377,0.171922,5.776389,41997.090493,10.415024,OWN,credit_card,1
841.07098,46892.652631,0.463791,1.101785,42029.347618,11.511823,OWN,home_improvement,1
690.922826,46845.050547,0.076729,8.555863,32398.8804,13.069514,MORTGAGE,major_purchase,1
650.774276,160095.42234,0.245719,12.10038,9921.899746,13.338868,RENT,debt_consolidation,1
694.774424,21341.466315,0.244696,8.385559,72452.037021,14.829584,RENT,home_improvement,0
572.229897,66393.440644,0.372729,1.820003,77892.70476,17.370122,MORTGAGE,credit_card,0
602.270877,119786.690999,0.111658,4.417218,18700.10238,10.925232,RENT,vacation,1
776.033113,191543.429397,0.46577,12.314658,16992.229993,9.176189,MORTGAGE,debt_consolidation,1
627.448458,38459.520289,0.402869,1.933202,33815.959921,13.147376,RENT,debt_consolidation,0
596.247121,65831.759736,0.251148,8.574765,32388.833089,6.995108,OWN,credit_card,1
722.93222,68999.615722,0.217858,0.047602,19122.821656,8.624536,RENT,debt_consolidation,1
774.856332,55121.164877,0.362021,0.018267,9181.83212,14.497833,OWN,debt_consolidation,1
737.516265,46198.050502,0.409106,7.129578,27282.229455,10.565551,OWN,home_improvement,1
759.683815,63677.415484,0.430127,7.165831,32402.976885,6.771326,MORTGAGE,other,1
619.456393,15000.0,0.170458,7.778945,36609.93035,5.785689,RENT,credit_card,1
566.255147,73809.42364,0.148618,13.298218,28127.553898,11.170508,MORTGAGE,home_improvement,1
800.106692,52876.101178,0.147715,0.627285,18218.983814,14.996638,MORTGAGE,credit_card,1
654.185613,42895.193625,0.445682,1.31973,44170.01427,14.94991,RENT,home_improvement,1
659.933359,167395.962427,0.250988,11.702729,23065.515562,11.388082,RENT,credit_card,1
786.255531,32697.032016,0.123677,0.975431,15907.625906,18.031183,RENT,home_improvement,1
724.498401,38490.025414,0.383829,5.732126,19409.979744,10.633129,RENT,debt_consolidation,1
716.471022,161932.033733,0.397271,3.780041,6488.727225,10.515013,RENT,debt_consolidation,1
850.0,29755.319958,0.218914,0.434295,19388.409597,5.0,RENT,credit_card,0
628.518542,35239.779757,0.094876,1.679208,35664.303441,9.43423,MORTGAGE,credit_card,1
754.22721,44881.669825,0.736929,3.673725,27940.935522,13.982053,OWN,other,1
684.56105,81181.339391,0.235899,9.564557,63861.050813,16.473865,MORTGAGE,credit_card,1
701.487382,55530.156049,0.358539,6.147111,18323.094912,8.094179,OWN,debt_consolidation,1
802.277474,22571.081623,0.225833,4.86276,30980.684671,12.617883,MORTGAGE,debt_consolidation,1
720.626861,35621.293218,0.15227,3.426221,38365.66214,14.664077,MORTGAGE,debt_consolidation,1
723.063686,34050.06907,0.328461,1.773983,100000.0,11.039229,RENT,other,1
765.800587,46801.352116,0.119478,0.634878,24375.549612,5.0,RENT,credit_card,1
650.803782,63291.492232,0.372688,2.63034,10604.873884,11.865515,OWN,home_improvement,1
612.863227,63002.107269,0.585684,0.144665,39876.80587,13.665007,OWN,credit_card,0
596.415264,16888.580249,0.203066,1.185299,81308.768974,7.68402,MORTGAGE,major_purchase,1
522.691473,92815.097353,0.187308,2.832426,17574.704499,10.110459,RENT,vacation,1
844.49657,57041.896755,0.133615,2.711626,39686.131654,6.955764,MORTGAGE,home_improvement,1
591.743331,112501.206899,0.193125,0.226532,52057.785421,5.0,RENT,major_purchase,0
662.29971,63992.361034,0.219872,4.446542,44888.902408,14.594515,RENT,credit_card,1
657.854936,94920.385764,0.4594,3.989031,24050.016599,10.98688,MORTGAGE,medical,1
704.592536,64856.160856,0.332031,0.406616,13508.418589,16.591862,MORTGAGE,major_purchase,1
745.258977,109944.992742,0.435397,14.337843,20808.239486,14.000628,MORTGAGE,vacation,1
748.837879,67060.49367,0.196053,0.523375,30364.222951,9.760266,OWN,home_improvement,1
633.353805,46223.834954,0.313981,9.649392,41595.853544,10.708868,MORTGAGE,other,1
666.630263,191656.662149,0.298723,0.001549,27826.985592,12.981621,MORTGAGE,credit_card,1
702.606396,83568.528376,0.038365,10.697278,16883.032853,14.384092,RENT,debt_consolidation,0
660.10471,69164.752341,0.043946,0.099584,32492.538564,12.129347,RENT,credit_card,1
808.587646,22793.196016,0.049595,7.090206,40217.582211,14.869576,MORTGAGE,major_purchase,1
719.277996,22629.630928,0.239564,2.244662,28730.858681,9.961659,RENT,debt_consolidation,1
738.790223,58432.603333,0.406246,6.701193,12267.012399,7.509998,RENT,credit_card,1
733.030501,53493.354952,0.14502,2.568693,19399.756156,10.773168,RENT,credit_card,1
773.877909,33912.076233,0.091082,0.367737,42764.968075,11.718147,MORTGAGE,credit_card,1
694.481725,53347.88541,0.177269,7.294469,8365.635099,6.794626,MORTGAGE,major_purchase,1
576.253444,127156.788208,0.256828,0.369593,5088.688348,6.321473,MORTGAGE,major_purchase,1
711.975036,74402.251669,0.135231,12.762958,63301.100605,12.565852,MORTGAGE,credit_card,1
627.891448,24720.667018,0.104323,0.261596,31507.808359,9.577751,RENT,debt_consolidation,1
637.710665,45848.359793,0.098708,3.263149,33681.73569,10.419557,MORTGAGE,credit_card,1
726.909122,30243.002412,0.679901,6.41931,10365.394848,9.741076,OWN,credit_card,1
779.062646,38846.763711,0.081616,2.498163,36911.175543,16.322103,RENT,credit_card,1
681.701726,38247.389961,0.346151,1.224604,26706.815695,15.416164,MORTGAGE,debt_consolidation,1
704.706641,36805.871035,0.669742,7.116679,7266.068902,6.669262,MORTGAGE,credit_card,1
816.177196,23084.548505,0.447072,7.669211,59694.692345,9.135224,MORTGAGE,debt_consolidation,0
699.260254,45406.347684,0.104032,12.799982,24614.188564,13.975015,RENT,home_improvement,1
850.0,35018.627665,0.578504,2.359348,16692.941155,13.106777,OWN,debt_consolidation,1
725.240772,15000.0,0.085453,3.528647,16905.717847,10.854897,MORTGAGE,credit_card,0
539.138979,168010.745005,0.174132,2.255936,5374.090698,7.018399,OWN,debt_consolidation,0
740.26733,94208.132822,0.219989,1.485847,33367.43221,8.61111,RENT,vacation,1
710.492671,39113.36741,0.111563,6.952174,26457.634778,9.191314,MORTGAGE,credit_card,1
783.18022,49577.452856,0.290898,2.07494,19228.405299,11.96948,MORTGAGE,debt_consolidation,1
733.854508,24270.269226,0.1476,2.794388,53902.904659,16.963045,RENT,credit_card,1
668.923521,135595.806255,0.667142,2.584836,8360.710468,8.595919,RENT,major_purchase,0
582.056141,153027.545002,0.208062,6.235467,14505.153318,7.408877,MORTGAGE,other,0
663.278139,53853.153245,0.402974,12.492734,12148.90379,10.619947,RENT,home_improvement,1
611.958364,90591.746216,0.577879,5.494403,18121.303501,14.611086,MORTGAGE,debt_consolidation,1
633.558124,54457.293467,0.350963,3.189344,23091.711386,5.93591,RENT,home_improvement,1
727.086272,21981.681726,0.658644,7.552606,29762.648095,16.08772,RENT,other,0
813.59236,38288.542486,0.437164,5.121765,17276.77828,10.39789,MORTGAGE,credit_card,1
711.573722,53058.840777,0.319198,0.312625,11918.546382,8.42988,RENT,major_purchase,1
584.329355,37319.504162,0.230576,0.502769,71697.048763,5.399337,OTHER,debt_consolidation,0
715.568213,42993.663938,0.069514,0.193272,100000.0,13.472823,OWN,debt_consolidation,1
775.730519,46404.896724,0.244437,3.051539,24350.329745,10.400901,MORTGAGE,major_purchase,1
631.217368,46698.760487,0.131257,8.73929,12968.177399,11.597469,MORTGAGE,home_improvement,1
669.278627,50582.204025,0.497781,1.87771,61871.683085,7.847159,OWN,debt_consolidation,1
681.175056,25942.477448,0.13081,2.423842,8000.585661,9.883164,RENT,credit_card,1
617.208135,31881.790993,0.282961,12.010763,17424.955341,9.296966,OWN,major_purchase,0
731.862435,22680.242286,0.393257,9.067064,13530.721749,10.647924,RENT,debt_consolidation,0
670.324148,88140.66911,0.118152,5.468842,9782.253099,8.656567,RENT,debt_consolidation,1
713.562596,15000.0,0.292178,1.55171,18105.717239,5.630367,MORTGAGE,debt_consolidation,1
609.000626,97944.297773,0.183602,0.622385,12029.046487,20.549749,MORTGAGE,medical,1
645.003336,112623.946223,0.36107,0.080946,22222.445706,6.228085,RENT,medical,0
737.790509,40892.078674,0.087316,0.565903,22449.508894,11.635107,RENT,credit_card,1
650.173348,15000.0,0.657573,1.73077,14257.919612,5.0,MORTGAGE,credit_card,1
818.157108,39466.743629,0.313843,4.012468,16994.425379,5.0,RENT,debt_consolidation,1
648.029105,47168.873922,0.59081,0.330699,18739.815724,11.342393,MORTGAGE,debt_consolidation,1
697.974778,26732.653322,0.44868,0.732231,38827.818594,11.610287,MORTGAGE,other,1
754.607267,35985.413822,0.162201,0.998849,19852.781838,15.415246,RENT,debt_consolidation,1
566.530741,122776.034802,0.409678,4.998118,39233.69483,12.398414,RENT,credit_card,1
539.135295,73054.155217,0.535671,4.782827,33192.16352,10.475662,MORTGAGE,home_improvement,0
557.947495,28148.842997,0.470721,4.001054,32861.974822,7.676399,MORTGAGE,debt_consolidation,1
781.006728,18796.773246,0.307629,1.441754,58191.360591,16.246542,RENT,credit_card,0
635.851348,40287.221345,0.149781,2.319072,10061.045696,14.250979,RENT,credit_card,1
850.0,43127.923028,0.375624,0.508446,15815.912391,6.637847,RENT,other,1
634.860192,66020.429594,0.358583,1.283893,75683.023967,11.132873,RENT,debt_consolidation,0
694.764104,35554.072032,0.203676,11.399483,18395.814586,11.504183,MORTGAGE,debt_consolidation,1
803.368796,66629.303031,0.111206,19.483639,3069.94037,9.790212,MORTGAGE,credit_card,1
840.487431,156544.003824,0.324653,5.215787,19109.142411,13.701477,MORTGAGE,vacation,1
844.920286,79961.505249,0.1341,12.43394,24208.465647,13.911066,MORTGAGE,debt_consolidation,1
776.669298,47626.608951,0.203915,5.146484,3526.357748,10.3333,RENT,vacation,1
761.925002,43919.325446,0.38907,0.1688,56036.298539,10.016958,RENT,home_improvement,1
727.402156,39576.711052,0.127757,28.664901,13365.088834,16.246355,MORTGAGE,major_purchase,1
742.268886,99546.937688,0.083648,0.520985,27722.348741,14.264936,MORTGAGE,debt_consolidation,1
635.905143,33644.737463,0.059532,5.738621,18803.774844,11.253261,MORTGAGE,debt_consolidation,1
614.544089,50369.122898,0.34894,1.457354,8938.776541,5.297768,MORTGAGE,debt_consolidation,1
679.730043,50550.026118,0.360493,2.487747,10411.271598,12.204,MORTGAGE,credit_card,0
666.38523,36276.64716,0.212577,5.191362,11446.531239,13.443292,RENT,vacation,1
643.741756,21515.323287,0.450078,2.867827,47097.270937,5.0,MORTGAGE,debt_consolidation,0
735.710996,59503.160167,0.231812,1.442052,19865.170841,11.881543,MORTGAGE,credit_card,1
756.424417,47258.963417,0.23852,2.035679,15286.022663,9.541578,OTHER,debt_consolidation,0
687.072551,66180.708142,0.214169,2.089319,11450.329217,10.22701,MORTGAGE,home_improvement,1
798.202406,35590.706028,0.057443,16.010573,50884.068378,7.824167,MORTGAGE,debt_consolidation,1
588.664871,101976.0009,0.172303,8.012635,61386.234229,10.481337,MORTGAGE,debt_consolidation,1
664.507243,28967.672079,0.060338,3.067511,50479.405949,15.871971,OWN,debt_consolidation,1
622.654214,136929.869243,0.18471,1.114599,31092.009547,9.437605,OTHER,other,1
530.677071,17178.572377,0.401355,8.330468,26980.806702,14.379507,MORTGAGE,debt_consolidation,1
673.385545,63631.380946,0.045831,0.855024,9403.55913,8.177841,MORTGAGE,debt_consolidation,1
670.260199,65202.846799,0.175275,1.181538,18544.464454,13.655647,RENT,debt_consolidation,1
801.075979,30414.226632,0.173449,2.278637,13647.311993,11.005795,MORTGAGE,car,1
730.464935,63236.463174,0.374322,10.615847,6137.308216,12.232087,MORTGAGE,credit_card,1
598.065054,105631.426124,0.141639,0.706589,46162.838569,11.025036,MORTGAGE,home_improvement,0
828.327405,15000.0,0.42898,0.651877,13533.441338,13.245688,RENT,home_improvement,0
777.682696,66280.226211,0.151738,3.405846,50876.649011,5.0,MORTGAGE,debt_consolidation,1
726.567816,15000.0,0.441391,1.617655,40832.04548,6.030611,RENT,credit_card,1
661.881272,27463.170126,0.409681,4.205081,32522.992627,12.459782,MORTGAGE,debt_consolidation,1
603.244861,130287.629362,0.269768,3.004086,33827.144478,5.0,RENT,credit_card,1
650.223458,34576.54289,0.225092,2.854286,14318.107623,9.142969,MORTGAGE,credit_card,1
767.09989,24237.88106,0.088867,0.593765,80861.662718,10.809807,RENT,credit_card,1
830.766904,43531.381144,0.272375,0.760221,22701.534531,8.10151,RENT,debt_consolidation,1
803.459482,169522.985266,0.443081,8.604043,27210.335986,8.579535,MORTGAGE,debt_consolidation,1
640.892046,16333.780273,0.108968,10.852644,13983.684925,11.950538,RENT,other,1
590.430605,26087.565261,0.449791,1.337329,11477.964175,14.532532,MORTGAGE,other,0
691.2709,120386.058253,0.489945,0.602148,30764.207719,7.645427,OWN,debt_consolidation,1
538.524851,149435.689116,0.141026,0.274481,25648.989322,8.987296,OWN,debt_consolidation,1
705.853417,46071.106039,0.268106,4.686265,12675.843111,8.440587,RENT,major_purchase,1
668.191793,23308.383425,0.622987,6.282531,8047.375536,5.0,MORTGAGE,other,1
642.71708,172388.529553,0.174351,2.332529,9054.832199,11.495991,RENT,vacation,1
552.423755,127601.248592,0.420851,5.692109,50883.480512,14.271512,OWN,debt_consolidation,1
721.088009,73671.271038,0.140362,6.240648,14338.769904,14.558251,MORTGAGE,credit_card,1
637.383933,30108.373175,0.238536,13.693239,17374.589044,7.952318,RENT,debt_consolidation,1
586.406653,47599.731312,0.156963,0.335368,60793.501628,6.619057,RENT,home_improvement,1
